Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,253097,-,-,-,34.09,-114.86,-8,311,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Wind Speed
2015,9,18,16,30,62,578,-85.0479797363281,33.39846191406252,969.1567993164062,1.7303779125213623
2015,9,18,17,30,13,104,-76.25304260253904,30.823510742187523,969.279296875,1.8767964839935303
2015,9,18,18,30,0,0,-72.22061767578123,29.439538574218773,969.6763916015625,1.9865570068359375
2015,9,18,19,30,0,0,-71.38422241210935,28.631311035156273,969.883544921875,2.050342559814453
2015,9,18,20,30,0,0,-69.57277526855466,27.981195068359398,969.876708984375,2.081686019897461
2015,9,18,21,30,0,0,-68.03835144042966,27.371423339843773,969.7933349609375,2.1102254390716553
2015,9,18,22,30,0,0,-67.16533508300779,26.785028076171898,969.7081298828125,2.1482832431793213
2015,9,18,23,30,0,0,-66.16704406738279,26.222436523437523,969.606201171875,2.1723856925964355
2015,9,19,0,30,0,0,-65.37575378417966,25.699639892578148,969.4306640625,2.1323118209838867
2015,9,19,1,30,0,0,-64.02535095214841,25.259332275390648,969.2122802734375,2.014347791671753
2015,9,19,2,30,0,0,-63.07878723144529,24.912683105468773,969.0404663085938,1.8671221733093262
2015,9,19,3,30,0,0,-62.40347900390623,24.616662597656273,968.9654541015625,1.7085974216461182
2015,9,19,4,30,0,0,-62.99089660644529,24.469110107421898,968.9951171875,1.506000280380249
2015,9,19,5,30,0,0,-60.34000244140623,25.757318115234398,969.28955078125,1.2563481330871582
2015,9,19,6,30,57,529,-65.5139221191406,28.920678710937523,969.7119140625,0.9725011587142944
2015,9,19,7,30,83,731,-78.0280822753906,33.1140075683594,970.2035522460938,0.5858027338981628
2015,9,19,8,30,99,828,-86.00279846191404,36.96804199218752,970.5616455078125,0.48698991537094116
2015,9,19,9,30,110,879,-89.35491027832029,39.45522460937502,970.595947265625,0.8607565760612488
2015,9,19,10,30,116,904,-89.55318298339841,41.01040039062502,970.4971923828125,1.2186875343322754
2015,9,19,11,30,117,910,-88.36054077148435,41.8548522949219,970.0955810546875,1.366565227508545
2015,9,19,12,30,116,901,-86.3009094238281,42.01107177734377,969.3528442382812,1.4200332164764404
2015,9,19,13,30,110,875,-83.79599609374998,41.46456298828127,968.657470703125,1.4923052787780762
2015,9,19,14,30,100,824,-80.85082092285154,40.21697387695315,968.1882934570312,1.5359528064727783
2015,9,19,15,30,85,731,-77.08902587890623,38.30864868164065,968.08837890625,1.4853559732437134
2015,9,19,16,30,60,544,-70.16466369628904,35.65517578125002,968.33251953125,1.3917608261108398
2015,9,19,17,30,11,78,-59.75157775878904,33.29671630859377,968.7447509765625,1.333052158355713
2015,9,19,18,30,0,0,-55.888876342773415,32.08522949218752,969.2867431640625,1.3464570045471191
2015,9,19,19,30,0,0,-56.61160888671873,31.334954833984398,969.877685546875,1.4447360038757324
2015,9,19,20,30,0,0,-55.927755737304665,30.623834228515648,970.2415771484375,1.6107923984527588
2015,9,19,21,30,0,0,-54.50920715332029,29.927758789062523,970.2960815429688,1.7906785011291504
2015,9,19,22,30,0,0,-51.0008605957031,29.238732910156273,970.4400634765625,1.8936920166015625
2015,9,19,23,30,0,0,-47.3254455566406,28.547235107421898,970.695068359375,1.8164660930633545
2015,9,20,0,30,0,0,-43.86260070800779,27.886621093750023,970.7298583984375,1.639787197113037
2015,9,20,1,30,0,0,-40.810079956054665,27.275750732421898,970.6072998046875,1.5303385257720947
2015,9,20,2,30,0,0,-37.9627746582031,26.709436035156273,970.6854248046875,1.510447382926941
2015,9,20,3,30,0,0,-35.16196289062498,26.188806152343773,970.965087890625,1.5809895992279053
2015,9,20,4,30,0,0,-32.388815307617165,25.765740966796898,971.353759765625,1.7677295207977295
2015,9,20,5,30,0,0,-32.31236877441404,26.692651367187523,971.83984375,2.013890266418457
2015,9,20,6,30,56,502,-34.90607299804685,29.616723632812523,972.367919921875,2.101170539855957
2015,9,20,7,30,82,705,-39.94701232910154,33.33278808593752,972.9822998046875,1.990561842918396
2015,9,20,8,30,98,804,-47.562643432617165,36.74968872070315,973.2265625,1.8034603595733643
2015,9,20,9,30,108,856,-54.600241088867165,39.42470703125002,973.16796875,1.594947099685669
2015,9,20,10,30,114,883,-59.56175842285154,41.32821044921877,972.806396484375,1.3799562454223633
2015,9,20,11,30,116,892,-62.6069396972656,42.49154052734377,971.9017333984375,1.101700782775879
2015,9,20,12,30,114,883,-64.14423217773435,42.8967224121094,970.9918212890625,0.7848851680755615
2015,9,20,13,30,109,857,-64.26471557617185,42.45772705078127,970.1500244140625,0.5190731287002563
2015,9,20,14,30,99,806,-62.84984436035154,41.18682250976565,969.449462890625,0.33277884125709534
2015,9,20,15,30,83,713,-60.13420715332029,39.27828369140627,969.181396484375,0.17493468523025513
2015,9,20,16,30,58,525,-53.388754272460915,36.9167419433594,969.297119140625,0.1542084664106369
2015,9,20,17,30,9,60,-48.805807495117165,34.88607177734377,969.4937744140625,0.34902241826057434
2015,9,20,18,30,0,0,-48.8355773925781,33.6863952636719,969.8328857421875,0.6732132434844971
2015,9,20,19,30,0,0,-46.77184143066404,32.8361755371094,970.1275634765625,1.067000389099121
2015,9,20,20,30,0,0,-43.89264526367185,32.11525878906252,970.1329345703125,1.3633184432983398
2015,9,20,21,30,0,0,-40.98192443847654,31.441735839843773,969.8768310546875,1.4495677947998047
2015,9,20,22,30,0,0,-37.50592651367185,30.660821533203148,969.5732421875,1.4406346082687378
2015,9,20,23,30,0,0,-32.675314331054665,29.726220703125023,969.5439453125,1.645655870437622
2015,9,21,0,30,0,0,-26.349890136718727,28.785272216796898,969.6563110351562,2.102489471435547
2015,9,21,1,30,0,0,-18.699957275390602,27.975488281250023,969.83837890625,2.527409076690674
2015,9,21,2,30,0,0,-9.951757812499977,27.299554443359398,969.8948974609375,2.897855758666992
2015,9,21,3,30,0,0,-0.7940429687499773,26.705224609375023,970.044189453125,3.2625250816345215
2015,9,21,4,30,0,0,7.477746582031273,26.173486328125023,970.4942626953125,3.472358465194702
2015,9,21,5,30,0,0,11.307275390625023,26.395104980468773,970.98828125,3.4297707080841064
2015,9,21,6,30,54,482,8.135736083984398,27.807458496093773,971.3094482421875,3.351895332336426
2015,9,21,7,30,144,396,1.0344787597656477,29.755303955078148,971.503173828125,3.2930572032928467
2015,9,21,8,30,267,154,-5.349127197265602,31.464898681640648,971.5625,3.1763625144958496
2015,9,21,9,30,340,104,-7.625646972656227,32.12947998046877,971.5426635742188,3.1623213291168213
2015,9,21,10,30,392,107,-5.361853027343727,31.733880615234398,971.4396362304688,3.2367186546325684
2015,9,21,11,30,326,437,-1.4858154296874773,30.995019531250023,971.1123657226562,3.196808099746704
2015,9,21,12,30,398,226,1.2246337890625227,30.294519042968773,970.5037841796875,3.0177652835845947
2015,9,21,13,30,275,469,1.8718505859375227,29.867913818359398,969.798828125,2.718672752380371
2015,9,21,14,30,266,247,0.8373046875000227,29.581750488281273,969.2841796875,2.334728240966797
2015,9,21,15,30,131,0,-0.37299194335935226,29.107507324218773,969.04541015625,2.034329414367676
2015,9,21,16,30,56,0,0.5241027832031477,28.325585937500023,969.0230102539062,1.8941701650619507
2015,9,21,17,30,0,0,1.7461791992187727,27.572381591796898,969.066650390625,1.921025037765503
2015,9,21,18,30,0,0,0.28023681640627274,27.145776367187523,969.4342651367188,2.081859588623047
2015,9,21,19,30,0,0,-0.18988647460935226,26.772607421875023,970.044677734375,2.3151912689208984
2015,9,21,20,30,0,0,0.26366577148439774,26.362237548828148,970.3976440429688,2.5280685424804688
2015,9,21,21,30,0,0,0.6201110839843977,25.932885742187523,970.5667724609375,2.6872968673706055
2015,9,21,22,30,0,0,1.5664306640625227,25.509942626953148,970.70849609375,2.8265156745910645
2015,9,21,23,30,0,0,2.2859436035156477,25.095086669921898,970.7689208984375,2.9424080848693848
2015,9,22,0,30,0,0,3.6128173828125227,24.648461914062523,970.748779296875,2.903872489929199
2015,9,22,1,30,0,0,4.954736328125023,24.210168457031273,970.6173706054688,2.6803815364837646
2015,9,22,2,30,0,0,6.332452392578148,23.803796386718773,970.6747436523438,2.501229763031006
2015,9,22,3,30,0,0,7.784020996093773,23.422570800781273,971.212890625,2.465963363647461
2015,9,22,4,30,0,0,9.231103515625023,23.071008300781273,971.7901611328125,2.5007481575012207
2015,9,22,5,30,0,0,9.224084472656273,23.300134277343773,972.422119140625,2.4854657649993896
2015,9,22,6,30,54,476,5.886682128906273,24.608270263671898,972.9705200195312,2.5237016677856445
2015,9,22,7,30,158,36,-1.9000305175781023,26.790612792968773,973.2081909179688,2.7791028022766113
2015,9,22,8,30,97,785,-10.747320556640602,29.351892089843773,973.312255859375,2.956296443939209
2015,9,22,9,30,107,840,-16.071325683593727,31.329583740234398,973.171875,2.884072780609131
2015,9,22,10,30,113,868,-18.59441223144529,32.34212646484377,972.9781494140625,2.737942695617676
2015,9,22,11,30,115,878,-20.01347961425779,32.94988403320315,972.6644897460938,2.5968410968780518
2015,9,22,12,30,113,871,-21.194479370117165,33.3083435058594,972.128662109375,2.4826064109802246
2015,9,22,13,30,108,846,-23.117132568359352,33.38729248046877,971.7232666015625,2.3838069438934326
2015,9,22,14,30,98,795,-25.212805175781227,33.1310974121094,971.38427734375,2.275648593902588
2015,9,22,15,30,82,699,-26.060934448242165,32.2808776855469,971.07470703125,2.210160970687866
2015,9,22,16,30,56,504,-22.211401367187477,30.654870605468773,971.0880126953125,2.301631450653076
2015,9,22,17,30,0,0,-17.16557922363279,29.121301269531273,971.326416015625,2.6310086250305176
2015,9,22,18,30,0,0,-15.616430664062477,28.284112548828148,971.7777099609375,2.9889583587646484
2015,9,22,19,30,0,0,-14.310614013671852,27.606622314453148,972.1774291992188,3.197604179382324
2015,9,22,20,30,0,0,-12.393652343749977,26.915856933593773,972.4189453125,3.341991901397705
2015,9,22,21,30,0,0,-10.228247070312477,26.241815185546898,972.6637573242188,3.4238314628601074
2015,9,22,22,30,0,0,-7.883215332031227,25.594201660156273,972.8242797851562,3.405012369155884
2015,9,22,23,30,0,0,-5.595404052734352,24.975396728515648,972.9150390625,3.28714656829834
2015,9,23,0,30,0,0,-3.6601928710937273,24.421289062500023,972.8804931640625,3.0659189224243164
2015,9,23,1,30,0,0,-2.1673339843749773,23.948846435546898,972.7679443359375,2.761882781982422
2015,9,23,2,30,0,0,-0.8555358886718523,23.548883056640648,972.7962646484375,2.4396066665649414
2015,9,23,3,30,0,0,0.5538269042968977,23.212335205078148,972.81396484375,2.190499782562256
2015,9,23,4,30,0,0,2.0652404785156477,22.952081298828148,972.9686279296875,2.135955810546875
2015,9,23,5,30,0,0,0.9756103515625227,23.792749023437523,973.337890625,2.224428176879883
2015,9,23,6,30,54,485,-5.342749023437477,26.331353759765648,973.77490234375,2.1776604652404785
2015,9,23,7,30,81,695,-15.836584472656227,29.681176757812523,974.26611328125,1.9142227172851562
2015,9,23,8,30,97,796,-25.300863647460915,32.75521240234377,974.530029296875,1.5615664720535278
2015,9,23,9,30,107,851,-31.323553466796852,35.14116821289065,974.311279296875,1.1926685571670532
2015,9,23,10,30,113,880,-36.05841674804685,36.98934326171877,973.745361328125,0.826851487159729
2015,9,23,11,30,115,890,-40.00963439941404,38.22063598632815,973.0513916015625,0.522497296333313
2015,9,23,12,30,114,883,-43.52509155273435,38.77007446289065,972.17431640625,0.355581134557724
2015,9,23,13,30,108,859,-46.4346984863281,38.60161743164065,971.3490600585938,0.3276093006134033
2015,9,23,14,30,98,809,-47.8491271972656,37.6617370605469,970.739013671875,0.4127885103225708
2015,9,23,15,30,82,715,-46.90312805175779,35.88265380859377,970.508544921875,0.5865070819854736
2015,9,23,16,30,56,517,-37.8569396972656,33.29769287109377,970.5396728515625,0.7909322381019592
2015,9,23,17,30,0,0,-26.412420654296852,31.116723632812523,970.7552490234375,0.9950923919677734
2015,9,23,18,30,0,0,-26.171453857421852,30.098046875000023,971.1875,1.2528910636901855
2015,9,23,19,30,0,0,-25.91356506347654,29.496087646484398,971.3853149414062,1.5148022174835205
2015,9,23,20,30,0,0,-25.662847900390602,28.986138916015648,971.34375,1.6827478408813477
2015,9,23,21,30,0,0,-25.853277587890602,28.534814453125023,971.4505615234375,1.7574551105499268
2015,9,23,22,30,0,0,-24.393438720703102,28.083520507812523,971.7662963867188,1.7828725576400757
2015,9,23,23,30,0,0,-22.859472656249977,27.653131103515648,971.883056640625,1.7903519868850708
2015,9,24,0,30,0,0,-20.625936889648415,27.261560058593773,971.8775634765625,1.7414796352386475
2015,9,24,1,30,0,0,-17.381048583984352,26.933282470703148,971.769775390625,1.6166956424713135
2015,9,24,2,30,0,0,-16.301733398437477,26.664758300781273,971.5497436523438,1.4705607891082764
2015,9,24,3,30,0,0,-15.829595947265602,26.435449218750023,971.58935546875,1.323859691619873
2015,9,24,4,30,0,0,-14.641760253906227,26.259027099609398,971.660400390625,1.1598342657089233
2015,9,24,5,30,0,0,-17.055822753906227,27.308435058593773,971.7745361328125,0.9887031316757202
2015,9,24,6,30,54,488,-26.123266601562477,29.956231689453148,972.2562255859375,0.822222113609314
2015,9,24,7,30,81,701,-40.98674621582029,33.74270019531252,972.7240600585938,0.7001914978027344
2015,9,24,8,30,97,805,-49.8468078613281,37.63640747070315,972.9840087890625,0.46723002195358276
2015,9,24,9,30,108,861,-56.04125061035154,40.36675415039065,972.9600830078125,0.24943044781684875
2015,9,24,10,30,114,890,-60.48094787597654,42.1411071777344,972.7674560546875,0.31861644983291626
2015,9,24,11,30,116,900,-63.47507324218748,43.10878906250002,972.3470458984375,0.41754698753356934
2015,9,24,12,30,114,893,-65.08705749511716,43.3142028808594,971.5692138671875,0.42265236377716064
2015,9,24,13,30,108,866,-65.40398254394529,42.79775390625002,970.92529296875,0.39773041009902954
2015,9,24,14,30,98,814,-64.30202331542966,41.54677734375002,970.4653930664062,0.33764737844467163
2015,9,24,15,30,82,715,-61.35558166503904,39.53493652343752,969.9478759765625,0.32767462730407715
2015,9,24,16,30,56,511,-46.61064758300779,36.7447448730469,969.6064453125,0.556525468826294
2015,9,24,17,30,0,0,-37.68627014160154,34.51162109375002,969.6859130859375,0.9848695993423462
2015,9,24,18,30,0,0,-38.3581604003906,33.45720825195315,970.022705078125,1.4296659231185913
2015,9,24,19,30,0,0,-39.426412963867165,32.76348266601565,970.381103515625,1.8198237419128418
2015,9,24,20,30,0,0,-41.054647827148415,32.16610107421877,970.6580810546875,2.0822956562042236
2015,9,24,21,30,0,0,-39.2374328613281,31.556512451171898,970.8682250976562,2.1661407947540283
2015,9,24,22,30,0,0,-35.52384033203123,31.009118652343773,971.0079345703125,2.0480878353118896
2015,9,24,23,30,0,0,-31.115911865234352,30.503259277343773,971.1060791015625,1.759942650794983
2015,9,25,0,30,0,0,-26.575994873046852,30.063134765625023,970.9400024414062,1.4212381839752197
2015,9,25,1,30,0,0,-26.04356994628904,29.753747558593773,970.7645263671875,1.1446471214294434
2015,9,25,2,30,0,0,-25.810156249999977,29.524804687500023,970.8306884765625,0.894134521484375
2015,9,25,3,30,0,0,-25.13426818847654,29.301660156250023,971.0845336914062,0.5388219356536865
2015,9,25,4,30,0,0,-24.660192871093727,29.099572753906273,971.486572265625,0.44411319494247437
2015,9,25,5,30,0,0,-28.473974609374977,30.037255859375023,972.038330078125,1.054304599761963
2015,9,25,6,30,53,480,-40.93279113769529,32.5654235839844,972.7913208007812,1.9403727054595947
2015,9,25,7,30,80,692,-48.64041748046873,35.75130615234377,973.4398803710938,2.885329246520996
2015,9,25,8,30,96,795,-54.34769287109373,38.54818115234377,973.6519775390625,3.9283628463745117
2015,9,25,9,30,107,852,-61.20145263671873,40.3508239746094,973.6402587890625,4.662793159484863
2015,9,25,10,30,113,883,-70.03188171386716,41.4659362792969,973.5267944335938,4.917409896850586
2015,9,25,11,30,115,896,-78.81804504394529,42.06472167968752,973.0842895507812,4.825313568115234
2015,9,25,12,30,114,893,-84.96921386718748,42.1601501464844,972.444091796875,4.528854846954346
2015,9,25,13,30,108,871,-87.69969787597654,41.72628173828127,971.72412109375,4.105451583862305
2015,9,25,14,30,98,822,-87.8815979003906,40.69402465820315,971.077880859375,3.610875129699707
2015,9,25,15,30,82,727,-86.0634826660156,38.91192016601565,970.73291015625,3.061350107192993
2015,9,25,16,30,55,522,-75.24022521972654,36.09035644531252,970.611572265625,2.5352835655212402
2015,9,25,17,30,0,0,-62.5485900878906,33.58175048828127,970.6600952148438,2.1710238456726074
2015,9,25,18,30,0,0,-61.60211791992185,32.3270202636719,970.839111328125,2.0541396141052246
2015,9,25,19,30,0,0,-63.010824584960915,31.472100830078148,971.26220703125,2.1712441444396973
2015,9,25,20,30,0,0,-61.24909057617185,30.759332275390648,971.6214599609375,2.353248357772827
2015,9,25,21,30,0,0,-57.6565002441406,30.162286376953148,971.673095703125,2.5301010608673096
2015,9,25,22,30,0,0,-51.70133056640623,29.685296630859398,971.5999755859375,2.80835223197937
2015,9,25,23,30,0,0,-44.49436035156248,29.283380126953148,971.4449462890625,3.236051559448242
2015,9,26,0,30,0,0,-36.87448730468748,28.901361083984398,971.2926635742188,3.614863157272339
2015,9,26,1,30,0,0,-32.01093139648435,28.529016113281273,971.1036376953125,3.8410890102386475
2015,9,26,2,30,0,0,-29.260931396484352,28.135095214843773,970.98583984375,4.030956268310547
2015,9,26,3,30,0,0,-27.438452148437477,27.719842529296898,971.18310546875,4.208559989929199
2015,9,26,4,30,0,0,-25.99669494628904,27.319451904296898,971.4656982421875,4.359679698944092
2015,9,26,5,30,0,0,-26.999960327148415,27.878717041015648,971.656005859375,4.417684078216553
2015,9,26,6,30,53,477,-32.752706909179665,30.267907714843773,972.1322021484375,4.381145477294922
2015,9,26,7,30,80,693,-41.999533081054665,33.66152343750002,972.6173095703125,4.639553546905518
2015,9,26,8,30,96,796,-50.11388244628904,36.67525634765627,972.65087890625,4.898658752441406
2015,9,26,9,30,107,852,-54.77335205078123,38.88082275390627,972.3842163085938,4.656595230102539
2015,9,26,10,30,112,881,-57.64800109863279,40.5162292480469,971.8978271484375,4.155613899230957
2015,9,26,11,30,114,891,-59.51273193359373,41.5384460449219,971.0810546875,3.561532974243164
2015,9,26,12,30,113,884,-60.734030151367165,41.87868652343752,970.0711059570312,2.9920201301574707
2015,9,26,13,30,107,857,-61.29450073242185,41.51302490234377,969.1763916015625,2.5468454360961914
2015,9,26,14,30,97,804,-60.70844116210935,40.42141113281252,968.666748046875,2.234147071838379
2015,9,26,15,30,81,703,-58.719747924804665,38.6445251464844,968.4481201171875,2.051447868347168
2015,9,26,16,30,54,492,-53.05644836425779,36.2449890136719,968.405517578125,1.9763879776000977
2015,9,26,17,30,0,0,-46.90856018066404,34.24355468750002,968.738037109375,2.0263514518737793
2015,9,26,18,30,0,0,-46.0316223144531,33.18499145507815,969.1702880859375,2.2709801197052
2015,9,26,19,30,0,0,-46.41449584960935,32.38897094726565,969.444091796875,2.6760950088500977
2015,9,26,20,30,0,0,-45.42947998046873,31.557031250000023,969.430419921875,3.1108040809631348
2015,9,26,21,30,0,0,-44.1353820800781,30.653680419921898,969.3780517578125,3.4414219856262207
2015,9,26,22,30,0,0,-41.889547729492165,29.694757080078148,969.451416015625,3.594404458999634
2015,9,26,23,30,0,0,-38.93186035156248,28.748742675781273,969.489013671875,3.5647149085998535
2015,9,27,0,30,0,0,-35.39005126953123,27.889642333984398,969.5411376953125,3.334251642227173
2015,9,27,1,30,0,0,-31.344763183593727,27.169763183593773,969.43603515625,2.945920467376709
2015,9,27,2,30,0,0,-27.22954406738279,26.624566650390648,969.3927001953125,2.5285139083862305
2015,9,27,3,30,0,0,-23.566427612304665,26.201257324218773,969.385009765625,2.173288345336914
2015,9,27,4,30,0,0,-20.576483154296852,25.868859863281273,969.562255859375,1.959600567817688
2015,9,27,5,30,0,0,-21.091894531249977,26.698236083984398,969.95751953125,1.923490047454834
2015,9,27,6,30,53,483,-26.15825500488279,29.252343750000023,970.3397827148438,1.9007937908172607
2015,9,27,7,30,80,700,-37.00328674316404,33.14058837890627,970.727294921875,2.1374292373657227
2015,9,27,8,30,96,803,-48.84721984863279,36.84908447265627,970.7634887695312,2.5844497680664062
2015,9,27,9,30,107,858,-56.30480041503904,39.2696472167969,970.5673828125,2.843754291534424
2015,9,27,10,30,112,885,-61.37799682617185,40.90541992187502,970.1807861328125,2.9750733375549316
2015,9,27,11,30,114,893,-64.38568725585935,41.8261657714844,969.4071044921875,3.0054945945739746
2015,9,27,12,30,112,883,-65.67546691894529,42.07857666015627,968.60888671875,2.9857637882232666
2015,9,27,13,30,106,854,-65.51154174804685,41.66118774414065,968.072998046875,2.9378647804260254
2015,9,27,14,30,96,798,-63.863363647460915,40.5910583496094,967.6558837890625,2.871173620223999
2015,9,27,15,30,80,693,-60.67731323242185,38.9068542480469,967.5673828125,2.8246049880981445
2015,9,27,16,30,69,205,-54.87895812988279,36.5632263183594,967.5880126953125,2.7945220470428467
2015,9,27,17,30,0,0,-48.86742248535154,34.50820312500002,967.7631225585938,2.965869426727295
2015,9,27,18,30,0,0,-45.013693237304665,33.38869628906252,968.253173828125,3.389328718185425
2015,9,27,19,30,0,0,-41.32282104492185,32.56453857421877,968.7308959960938,3.780059337615967
2015,9,27,20,30,0,0,-37.1270812988281,31.730981445312523,969.2702026367188,3.9584760665893555
2015,9,27,21,30,0,0,-32.63486328124998,30.831262207031273,969.522216796875,3.9118709564208984
2015,9,27,22,30,0,0,-28.13121643066404,29.919061279296898,969.4951171875,3.709807872772217
2015,9,27,23,30,0,0,-23.817526245117165,29.052850341796898,969.4285278320312,3.398327112197876
2015,9,28,0,30,0,0,-20.91936340332029,28.342218017578148,969.2359619140625,3.0271739959716797
2015,9,28,1,30,0,0,-19.988592529296852,27.838800048828148,969.112060546875,2.6887621879577637
2015,9,28,2,30,0,0,-20.09270324707029,27.459313964843773,969.02197265625,2.44931697845459
2015,9,28,3,30,0,0,-20.76293029785154,27.170831298828148,969.130859375,2.2887449264526367
2015,9,28,4,30,0,0,-21.531958007812477,26.932183837890648,969.4852294921875,2.178212881088257
2015,9,28,5,30,0,0,-24.390264892578102,27.731683349609398,969.9632568359375,2.1314573287963867
2015,9,28,6,30,68,209,-30.45421447753904,30.175622558593773,970.617431640625,2.0136444568634033
2015,9,28,7,30,122,468,-43.47630920410154,33.58904418945315,971.151611328125,1.9420545101165771
2015,9,28,8,30,252,218,-57.156942749023415,36.4630065917969,971.381591796875,1.9837400913238525
2015,9,28,9,30,171,697,-63.336813354492165,38.26018676757815,971.2720336914062,1.999801754951477
2015,9,28,10,30,294,496,-66.83048095703123,39.87429199218752,970.9700927734375,2.0742013454437256
2015,9,28,11,30,230,668,-69.37727966308591,41.42208251953127,970.4283447265625,2.164135456085205
2015,9,28,12,30,112,884,-71.00925292968748,42.15041503906252,969.7037353515625,2.195312976837158
2015,9,28,13,30,106,858,-71.27001037597654,41.69573364257815,969.0528564453125,2.168860912322998
2015,9,28,14,30,96,804,-70.23578491210935,40.50356445312502,968.583984375,2.104902744293213
2015,9,28,15,30,80,701,-67.69382324218748,38.6476989746094,968.4556884765625,2.0440073013305664
2015,9,28,16,30,52,481,-61.35223999023435,36.07988891601565,968.4866943359375,2.0549707412719727
2015,9,28,17,30,0,0,-54.71703186035154,33.90053710937502,968.8689575195312,2.1567611694335938
2015,9,28,18,30,0,0,-52.48094787597654,32.79119262695315,969.480224609375,2.3216631412506104
2015,9,28,19,30,0,0,-51.4260314941406,32.06453857421877,969.724365234375,2.49497652053833
2015,9,28,20,30,0,0,-49.95221557617185,31.375360107421898,969.7210693359375,2.6383118629455566
2015,9,28,21,30,0,0,-48.32724609374998,30.696801757812523,969.6651611328125,2.740532398223877
2015,9,28,22,30,0,0,-46.397116088867165,30.005975341796898,969.5018310546875,2.770092725753784
2015,9,28,23,30,0,0,-44.4915832519531,29.288629150390648,969.3540649414062,2.752653121948242
2015,9,29,0,30,0,0,-42.93771972656248,28.599877929687523,969.384521484375,2.6867058277130127
2015,9,29,1,30,0,0,-41.71488037109373,27.920251464843773,969.3038330078125,2.574068546295166
2015,9,29,2,30,0,0,-40.51860656738279,27.224664306640648,969.3159790039062,2.474851369857788
2015,9,29,3,30,0,0,-39.36386718749998,26.567163085937523,969.46533203125,2.3794755935668945
2015,9,29,4,30,0,0,-38.38822021484373,26.027734375000023,969.6995849609375,2.237088918685913
2015,9,29,5,30,0,0,-39.64435424804685,26.645562744140648,970.2413940429688,2.000375270843506
2015,9,29,6,30,52,485,-44.58377685546873,29.126763916015648,970.81005859375,1.546760082244873
2015,9,29,7,30,80,709,-53.566488647460915,33.3391052246094,971.3065185546875,0.7371994256973267
2015,9,29,8,30,96,815,-63.98978271484373,37.82061157226565,971.502197265625,0.5863717198371887
2015,9,29,9,30,107,871,-70.67166748046873,40.53728637695315,971.399658203125,1.2695975303649902
2015,9,29,10,30,113,899,-73.94351806640623,41.84847412109377,971.1666259765625,1.7510122060775757
2015,9,29,11,30,115,908,-75.99162902832029,42.51711425781252,970.4946899414062,1.9591318368911743
2015,9,29,12,30,113,899,-77.13214721679685,42.56435546875002,969.5272216796875,2.0260562896728516
2015,9,29,13,30,107,871,-77.55145874023435,41.98653564453127,968.7351684570312,2.03872013092041
2015,9,29,14,30,96,815,-76.67807617187498,40.72518310546877,968.4318237304688,2.0220046043395996
2015,9,29,15,30,80,709,-74.3276428222656,38.7851501464844,968.3245239257812,2.000267744064331
2015,9,29,16,30,52,483,-67.90401306152341,36.09810791015627,968.2027587890625,2.0553030967712402
2015,9,29,17,30,0,0,-60.87840881347654,33.80547485351565,968.412109375,2.1577084064483643
2015,9,29,18,30,0,0,-58.51242675781248,32.6186462402344,968.8045654296875,2.2327871322631836
2015,9,29,19,30,0,0,-57.4434875488281,31.809777832031273,968.9710693359375,2.2459020614624023
2015,9,29,20,30,0,0,-56.717733764648415,31.138055419921898,968.99072265625,2.152141809463501
2015,9,29,21,30,0,0,-54.6970275878906,30.528222656250023,969.0211181640625,1.9566279649734497
2015,9,29,22,30,0,0,-53.549581909179665,29.989434814453148,968.990478515625,1.6720302104949951
2015,9,29,23,30,0,0,-53.475912475585915,29.512078857421898,968.9730224609375,1.2986621856689453
2015,9,30,0,30,0,0,-53.47905578613279,29.021478271484398,968.9478759765625,0.7817858457565308
2015,9,30,1,30,0,0,-54.32819213867185,28.456048583984398,968.6929931640625,0.34606483578681946
2015,9,30,2,30,0,0,-53.1303771972656,27.814813232421898,968.548583984375,0.4612736999988556
2015,9,30,3,30,0,0,-51.22012939453123,27.160516357421898,968.9132080078125,0.8996591567993164
2015,9,30,4,30,0,0,-49.50177612304685,26.543908691406273,969.3170166015625,1.3172101974487305
